Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"JiaMin Chen, Antonio Carlos Moretti, Petra Maria Bartmeyer, Kelly Cristina Poldi","Métodos de Pontos Interiores e Análise de Sensibilidade",2024,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2024-193456","",8,"2025-09-04 18:47:44","proceedings-article","10.59254/sbpo-2024-193456","2965-1476","",,,,,0,0.00,0,4,1,"","",""
0,"Matheus de Almeida Mazieiro, Pedro Guilherme Torres das Neves, Pedro Hokama, Mário César San Felice","Metaheurísticas Evolutivas para o Problema do Caixeiro Viajante com um Ajudante Voador",2024,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2024-193458","",9,"2025-09-04 18:47:44","proceedings-article","10.59254/sbpo-2024-193458","2965-1476","",,,,,0,0.00,0,4,1,"","",""
0,"Marcio Dantas, Pedro Victor Dantas de Brito, Duan Vilela Ferreira, Ciro Jose Jardim de Figueiredo, Caroline Maria de Miranda Mota","Proposta de uma sistemática para a implantação de parques eólicos offshore",2024,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2024-193494","",10,"2025-09-04 18:47:44","proceedings-article","10.59254/sbpo-2024-193494","2965-1476","",,,,,0,0.00,0,5,1,"","",""
0,"Mariana Almeida, Luis Filipe Azevedo de Oliveira","MÉTODO HÍBRIDO PARA AVALIAÇÃO DOS CUSTOS OPERACIONAIS DE DISTRIBUIDORAS BRASILEIRAS DE ENERGIA",2024,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2024-193329","",11,"2025-09-04 18:47:44","proceedings-article","10.59254/sbpo-2024-193329","2965-1476","",,,,,0,0.00,0,2,1,"","",""
0,"ARTHUR ANTHONY DA CUNHA ROMÃO E SILVA, Bruno Motta De Carvalho, Aderson Farias Do Nascimento","Hypocentral Parameter Inversion using Hybrid Grey Wolf Optimizer",2024,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2024-193823","",12,"2025-09-04 18:47:44","proceedings-article","10.59254/sbpo-2024-193823","2965-1476","",,,,,0,0.00,0,3,1,"","",""
0,"Leiva Casemiro Oliveira, Lenardo Chaves e Silva, Thiago Henrique, Andrea Taborda","PCovid: a multilevel model for prediction and aggravation of COVID-19 cases optimized for teleconsultations",2024,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2024-193768","",13,"2025-09-04 18:47:44","proceedings-article","10.59254/sbpo-2024-193768","2965-1476","",,,,,0,0.00,0,4,1,"","",""
0,"Igor Albuquerque, Wladimir Araújo Tavares","Algoritmos para o problema da clique máxima com paralelismo de bits",2024,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2024-193536","",14,"2025-09-04 18:47:44","proceedings-article","10.59254/sbpo-2024-193536","2965-1476","",,,,,0,0.00,0,2,1,"","",""
0,"Victor Amorim Porto Farias, José Leão e Silva Filho, Thárcylla Rebecca Negreiros Clemente","GESTÃO DE INSUMOS PARA MERENDA ESCOLAR UTILIZANDO UMA HEURÍSTICA DE ROTEIRIZAÇÃO DE ENTREGAS",2024,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2024-193412","",15,"2025-09-04 18:47:44","proceedings-article","10.59254/sbpo-2024-193412","2965-1476","",,,,,0,0.00,0,3,1,"","",""
0,"Marcos Flávio Silveira Vasconcelos D'Angelo, andré coimbra, Otil Santos, Angélica Cidália Gouveia dos Santos, João Mendes, Reginaldo Macedo, Matheus Liborio, Petr Ekel","PROPOSTA DE UM INDICADOR GLOBAL DE QUALIDADE DO SISTEMA PÚBLICO DE SAÚDE MUNICIPAL - IGQSPSM",2024,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2024-193860","",16,"2025-09-04 18:47:44","proceedings-article","10.59254/sbpo-2024-193860","2965-1476","",,,,,0,0.00,0,8,1,"","",""
0,"Luana de Azevedo de Oliveira, Marcos Santos, Carlos Francisco Simões Gomes, Enderson Luiz Pereira Júnior, Emerson Hissao Kojima","Desenvolvimento de uma ferramenta computacional em linguagem R do método Critério de Markowitz",2024,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2024-193384","",17,"2025-09-04 18:47:44","proceedings-article","10.59254/sbpo-2024-193384","2965-1476","",,,,,0,0.00,0,5,1,"","",""
