comp_id,sigla,nome,siglas_alt,nomes_alt,sociedade,avaliacao,origem,ieee_id,sol_id,gs_id,dblp_id
CompID901379,WISE,International Conference on Web Information Systems Engineering,,,,,Qualis 2017-2020,,,,
CompID901380,WiSec,ACM Conference on Security & Privacy in Wireless and Mobile Networks,,,,,Qualis 2017-2020,,,,
CompID901381,WISTP,International Conference on Information Security Theory and Practice,,,,,Qualis 2017-2020,,,,
CompID901382,WIT,Women in Information Technology,,,,,Qualis 2017-2020,,,,
CompID901383,WOCN,International Conference on Wireless and Optical Communications Networks,,,,,Qualis 2017-2020,,,,
CompID901384,WOLLIC,"International Workshop on Logic, Language, Information and Computation",,,,,Qualis 2017-2020,,,,
CompID901385,WOMoCoE,"International Workshop on Ontology Modularity, Contextuality, and Evolution",,,,,Qualis 2017-2020,,,,
CompID901386,WONS,Wireless On-demand Network systems and Services Conference,,,,,Qualis 2017-2020,,,,
CompID901387,WORKS,Workshop on Workflows in Support of Large-Scale Science,,,,,Qualis 2017-2020,,,,
CompID901388,WOSP,International Workshop on Mining Scientific Publications,,,,,Qualis 2017-2020,,,,
CompID901389,WOWMOM,"International Symposium on a World of Wireless, Mobile and Multimedia Networks",,,,,Qualis 2017-2020,,,,
CompID901390,WPEIF,Workshop de Pesquisa Experimental da Internet do Futuro,,,,,Qualis 2017-2020,,,,
CompID901391,WPerformance,Workshop em Desempenho de Sistemas Computacionais e de Comunicação,,,,,Qualis 2017-2020,,,,
CompID901392,WPES,Annual ACM workshop on Privacy in the electronic society,,,,,Qualis 2017-2020,,,,
CompID901393,WRLA,International Workshop on Rewriting Logic and its Applications,,,,,Qualis 2017-2020,,,,
CompID901394,WSC,Winter Simulation Conference,,,,,Qualis 2017-2020,,,,
CompID901395,WSCAD,Simpósio em Sistemas Computacionais de Alto Desempenho,,,,,Qualis 2017-2020,,,,
CompID901396,WSCDC,Workshop de Segurança Cibernética em Dispositivos Conectados,,,,,Qualis 2017-2020,,,,
CompID901397,WSCG,International Conference in Central Europe on Computer Graphics and Visualization and Computer Vision,,,,,Qualis 2017-2020,,,,
CompID901398,WSDM,ACM Conference International Conference on Web Search and Data Mining,,,,,Qualis 2017-2020,,,,
CompID901399,WSL,Workshop de Software Livre,,,,,Qualis 2017-2020,,,,
CompID901400,WSOM,"International Workshop on Self-Organizing Maps and Learning Vector Quantization, Clustering and Data Visualization",,,,,Qualis 2017-2020,,,,
CompID901401,WTF,Workshop de Testes e Tolerância a Falhas,,,,,Qualis 2017-2020,,,,
CompID901402,WTranS,Workshop de Transparência de Sistema,,,,,Qualis 2017-2020,,,,
CompID901403,WVC,Workshop de Visão Computacional,,,,,Qualis 2017-2020,,,,
CompID901404,WWW,International World Wide Web Conferences,,,,,Qualis 2017-2020,,,,
CompID901405,XP,International Conference on Agile Software Development,,,,,Qualis 2017-2020,,,,
