cs_id,name,acronym,version,created_at,updated_at
900222,International Conference on Cloud Computing Technologies and Applications,CLOUDTECH,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900223,IEEE International Conference on Cluster Computing,CLUSTER,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900224,International Symposium on Computer Music Multidisciplinary Research,CMMR,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900225,Congress on Numerical Methods in Engineering,CMN,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900226,Congresso Nacional de Matemática Aplicada e Computacional,CNMAC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900227,IEEE Conference on Communications and Network Security,CNS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900228,International Conference on Network and Service Management,CNSM,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900229,Workshop On Computing Techniques For Spatio-Temporal Data in Archaeology And Cultural Heritage,CoARCH,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900230,International Conference on Combinatorial Optimization and Applications,COCOA,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900231,International Computing and Combinatorics Conference,COCOON,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900232,ACM Conference on Data and Application Security and Privacy,CODASPY,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900233,IEEE/ACM/IFIP International Conference on Hardware/Software Codesign and System Synthesis,CODES+ISS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900234,IEEE Conference on Games,COG,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900235,International Workshop on Cognitive Aspects of Information Systems Engineering,COGNISE,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900236,Annual Meeting of the Cognitive Science Society,COGSCI,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900237,IEEE International Multi-Disciplinary Conference on Cognitive Methods in Situation Awareness and Decision Support,CogSIMA,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900238,IEEE Colombian Conference on Applications in Computational Intelligence,ColCACI,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900239,International Conference on Computational Linguistics,COLING,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900240,"International Conference on Collaborative Computing: Networking, Applications and Worksharing",CollaborateCom,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900241,Collaboration Technologies and Social Computing,CRIWG,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900242,Conference on Learning Theory,COLT,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900243,Computational Methods in Systems and Software,CoMeSySo,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900244,International Conference on Computational Models of Argument,COMMA,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900245,IEEE Computer Software and Applications Conference,COMPSAC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900246,International Conference on Communication Systems & NetworkS,COMSNETS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900247,International Workshop on Computational Social Choice,COMSOC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900248,International Conference on Concurrency Theory,CONCUR,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900249,Conference on Emerging Network Experiment and Technology,CONEXT,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900250,International Conference on Information Resources Management,CONFIRM,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900251,International Conference in Software Engineering Research and Innovation,CONISOFT,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900252,Conference on Natural Language Learning,CoNLL,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900253,International Conference on Information Systems and Technology Management,CONTECSI,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900254,International Workshop on Context for Business Process Management,CONTEXT-BPM,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900255,APCA International Conference on Automatic Control and Soft Computing,CONTROLO,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900256,International Conference on Cooperative Information Systems,CoopIS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900257,Conference on Robot Learning,CoRL,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900258,International Conference on Spatial Information Theory,COSIT,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900259,Conference on Online Social Networks,COSN,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900260,Workshop of Urban Computing,COURB,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900261,International Conference on Principles and Practice of Constraint Programming,CP,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900262,Annual Symposium on Combinatorial Pattern Matching,CPM,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900263,International Conference on Certified Programs and Proofs,CPP,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900265,International Conference on Cognitive Radio Oriented Wireless Networks,CrownCom,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900266,Canadian Conference on Computer and Robot Vision,CRV,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900267,International Cryptology Conference,CRYPTO,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900268,Congresso da Sociedade Brasileira de Computação,CSBC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900269,International Conference on Computational Systems-Biology and Bioinformatics,CSBIO,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900270,International Conference on Computer Supported Collaborative Learning,CSCL,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900271,IEEE Conference on Standards for Communications and Networking,CSCN,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900272,ACM Conference on Computer Supported Cooperative Work & Social Computing,CSCW,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900273,IEEE International Conference on Computer Supported Cooperative Work in Design,CSCWD,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900274,Conference of the System Dynamics Society,CSDS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900275,International Conference on Computational Science and Engineering,CSE,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900276,International Conference on Computer Supported Education,CSEDU,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900277,Conference on Software Engineering Education and Training,CSEE&T,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900278,IEEE Computer Security Foundations Symposium,CSF,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900279,International Workshop on Crowdsourcing in Software Engineering,CSI-SE,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900280,Conference for Computer Science Logic,CSL,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900281,Conference on Computer Simulation of Musical Creativity,CSMC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900282,"International Symposium on Communication Systems, Networks and Digital Signal Processing",CSNDSP,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900283,Cyber Security in Networking Conference,CSNet,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900284,International CSound Conference,CSOUND,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900285,International Conference on Computational Thinking Education,CTE,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900286,International Conference on Collaboration and Technology,CTS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900287,IEEE Conference on Computer Vision and Pattern Recognition,CVPR,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900288,IEEE Conference on Computer Vision and Pattern Recognition Workshops,CVPRW,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900289,"International Conference on Cyber Situational Awareness, Data Analytics and Assessment",CyberSA,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900290,International Conference on Cyber Security And Protection Of Digital Services,CyberSecurity,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900291,Design Automation Conference,DAC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900292,International Conference on Digital Audio Effects,DAFX,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900293,International Workshop on Data Management on New Hardware,DAMON,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900294,International Symposium on Distributed Autonomous Robotic Systems,DARS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900295,"IEEE International Conference on Dependable, Autonomic & Secure Computing",DASC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900296,International Conference on Database Systems for Advanced Applications,DASFAA,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900297,Conference on Design and Architectures for Signal and Image Processing,DASIP,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900298,"International Conference on Data Science, Technology and Applications",DATA,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900299,IARIA International Conference on Data Analytics,DATAANALYTICS-IARIA,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900300,"Design, Automation and Test in Europe Conference and Exhibition",DATE,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900301,International Conference on Big Data Analytics and Knowledge Discovery,DAWAK,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900302,"IARIA International Conference on Advances in Databases, Knowledge, and Data Applications",DBKD-AIARIA,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900303,IFIP WG 11.3 Conference on Data and Applications Security and Privacy,DBSec,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900304,International Symposium on Distributed Computing and Artificial Intelligence,DCAI,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900305,Workshop on Detection and Classification of Acoustic Scenes and Events,DCASE,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900306,Data Compression Conference,DCC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900307,International Conference on Distributed Computing in Sensor Systems,DCOSS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900308,IEEE International Symposium on Design and Diagnostics of Electronic Circuits and Systems,DDECS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900309,International Conference on Distributed and Event-Based Systems,DEBS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900310,International Conference on Dependability and Complex Systems,DEPCOS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900311,Workshop de Desafios da Computação Aplicada à Educação,DESAFIE,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900312,International Conference on Database and Expert Systems Applications,DEXA,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900313,IEEE International Symposium on Defect and Fault Tolerance in VLSI Systems,DFT,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900314,Discrete Geometry for Computer Imagery,DGCI,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900315,Annual International Conference on Digital Government Research,DGO,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900316,Digital Heritage,DH,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900317,Digital Games Research Association International Conference,DIGRA,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900318,International Conference on Data Integration in Life Sciences,DILS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900319,"International Conference on Detection of Intrusions and Malware, and Vulnerability Assessment",DIMVA,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900320,Conference on Designing Interactive Systems,DIS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900321,International Symposium on Distributed Computing,DISC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900322,ACM Symposium on Development and Analysis of Intelligent Vehicular Networks and Applications,DIVANET,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900323,International Workshop on Description Logics,DL,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900324,Dynamic Languages Symposium,DLS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900325,International Conference on Data Mining and Applications,DMA,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900326,International DMS Conference on Visualization and Visual Languages,DMSVIVA,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900327,ACM Symposium on Document Engineering,DOCENG,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900328,International Workshop On Data Warehousing and OLAP,DOLAP,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900329,International Workshop on Data Privacy Management,DPM,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900330,International Conference on the Design of Reliable Communication Networks,DRCN,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900331,International Conference on Discovery Science,DS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900332,IEEE/ACM International Symposium on Distributed Simulation and Real-Time Applications,DS-RT,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900333,IEEE International Conference on Data Science and Advanced Analytics,DSAA,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900334,International Conference on Software Development for Enhancing Accessibility and Fighting Info-exclusion,DSAI,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900335,IEEE Conference on Dependable and Secure Computing,DSC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900336,"Euromicro Conference on Digital System Design, Architectures, Methods and Tools",DSD,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900337,Annual IEEE/IFIP International Conference on Dependable Systems and Networks,DSN,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900338,IEEE International Conference on Dependable Systems and Networks Workshops,DSNW,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900339,International Conference on Digital Signal Processing,DSP,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900340,Design & Technology of Integrated Systems in Nanoscale Era,DTIS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900341,IEEE Symposium on New Frontiers in Dynamic Spectrum Access Networks,DySPAN,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900342,Conference of the European Chapter of the Association for Computational Linguistics,EACL,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900343,International Conference on Evaluation and Assessment in Software Engineering,EASE,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900344,Euro American Conference on Telematics and Information Systems,EATIS,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900345,ACM conference on Economics and Computation,EC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900346,European Conference on Technology Enhanced Learning,EC-TEL,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900347,European Conference on Artificial Intelligence,ECAI,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900348,IEEE/ACM International Workshop on Establishing the Community-Wide Infrastructure for Architecture-Based Software Engineering,ECASE,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
900349,European Control Conference,ECC,1,2025-09-13T21:56:10.565667,2025-09-13T21:56:10.565667
